ID,name,lat,long
1627,Bremen (Bundesland),53.0830000, 8.8330000
1628,Drohndorf (Lkr. Salzlandkreis),51.7168800, 11.5313600
1629,Klein Bartensleben (Lkr. Börde),52.2408800, 11.1344900
1630,Samswegen (Lkr. Börde),52.2605900, 11.5617400
1631,Radisleben (Lkr. Harz),51.7391100, 11.2905600
1632,Altenburg (Lkr. Altenburger Land),51.8374700, 11.7697900
1633,Könnern (Lkr. Salzlandkreis),51.6766000, 11.7928000
1634,Salzfurtkapelle (Lkr. Anhalt-Bitterfeld),51.6944000, 12.1787800
1635,Neukirchen (Lkr. Stendal),52.8787300, 11.8699900
1636,Altenzaun (Lkr. Stendal),52.7398300, 12.0248800
1637,Meyendorf (Lkr. Börde),52.0876700, 11.3304900
1638,Meseburg (Lkr. Saalekreis),51.9666700, 10.4833300
1639,Gödnitz (Lkr. Anhalt-Bitterfeld),51.9956000, 11.9208300
1640,Alach,50.9860000, 10.9300000
1641,Bad Sulza,51.0890000, 11.6250000
1642,Eckolstädt,51.0360000, 11.6410000
1643,Flurstedt,51.0590000, 11.5580000
1644,Kapellendorf,50.9750000, 11.4690000
1645,Reisdorf,51.1020000, 11.5590000
1646,Arnstadt,50.8400000, 10.9520000
1647,Dienstedt,50.8040000, 11.1690000
1648,Elxleben,50.8670000, 11.0500000
1649,Grossliebringen,50.7530000, 11.1220000
1650,Haarhausen,50.8630000, 10.8980000
1652,Märkisch Buchholz (Lkr. Dahme-Spreewald),52.1100000, 13.7650000
1653,Brieselang (Lkr. Havelland),52.5830000, 13.0000000
1654,Wustermark (Lkr. Havelland),52.5500000, 12.9500000
1655,Ketzin (Lkr. Havelland),52.4780000, 12.8450000
1656,Bad Wilsnack (Lkr. Prignitz),52.9560000, 11.9490000
1657,Fahrland (Stadt Potsdam),52.4690000, 13.0120000
1658,Blankenfelde (Lkr. Teltow-Fläming),52.3370000, 13.4120000
1659,Schwerin (Lkr. Dahme-Spreewald),52.1930000, 13.8770000
1660,Sandhorst,53.4830000, 7.5100000
1661,Friedeburg,53.4500000, 7.8330000
1662,Westerstede,53.2570000, 7.9270000
1663,Haltern Römerlager,51.7430000, 7.1820000
1664,Alter,50.6220000, 11.5090000
1665,Apfelstädt,50.9020000, 10.8900000
1666,Apolda,51.0260000, 11.5160000
1667,Brockshus,52.9330000, 8.3830000
1668,Visbeck,52.1370000, 8.0630000
1669,Bad Fallingbostel,52.8660000, 9.6960000
1670,Geeste,52.6000000, 7.2670000
1671,Rethem (Aller),52.7860000, 9.3790000
1672,Hankensbüttel,52.7330000, 10.6000000
1673,Bardowick,53.2940000, 10.3880000
1674,Groß Elbe,52.0880000, 10.2680000
1675,Groß Meckelsen,53.2830000, 9.4500000
1677,Artern,51.3640000, 11.2920000
1678,Bottendorf,51.3050000, 11.4030000
1679,Bad Frankenhausen,51.3560000, 11.1000000
1680,Gorsleben,51.2670000, 11.1830000
1681,Harras,51.2710000, 11.2330000
1682,Hechendorf,51.2760000, 11.3950000
1683,Heldrungen,51.3020000, 11.2180000
1684,Oberheldrungen,51.2830000, 11.2500000
1685,Reinsdorf,51.3330000, 11.2670000
1686,Sachsenburg,51.2880000, 11.1630000
1687,Eisenach,50.9810000, 10.3150000
1688,Hassleben,51.1090000, 10.9960000
1689,Ingersleben,50.9220000, 10.9360000
1690,Schlossvippach,51.1000000, 11.1330000
1691,Vieselbach,50.9990000, 11.1450000
1692,Windischholzhausen,50.9470000, 11.0930000
1693,Friemar,50.9830000, 10.7830000
1694,Goldbach,51.0460000, 11.4330000
1695,Gotha,50.9480000, 10.7020000
1696,Gotha-Siebleben,50.9430000, 10.7460000
1697,Grabsleben,50.9360000, 10.8350000
1698,Günthersleben,50.9030000, 10.7650000
1699,Hohenkirchen,50.8500000, 10.7000000
1700,Langenhain,50.9030000, 10.5210000
1701,Leina,50.9010000, 10.6310000
1702,Mühlberg,50.8680000, 10.8230000
1703,Ohrdruf,50.8170000, 10.7340000
1704,Pferdingsleben,50.9670000, 10.8170000
1705,Pfullendorf,51.0080000, 10.7210000
1706,Seebergen,50.9210000, 10.7990000
1707,Sonneborn,51.0000000, 10.5830000
1708,Sundhausen,50.9290000, 10.6700000
1709,Ülleben,50.9140000, 10.7010000
1710,Wahlwinkel,50.9010000, 10.6010000
1711,Wandersleben,50.8990000, 10.8500000
1712,Wangenheim,51.0170000, 10.6170000
1713,Westhausen,51.3930000, 10.1900000
1714,Geismar,51.2320000, 10.1650000
1715,Heiligenstadt,51.3780000, 10.1370000
1716,Ballhausen,51.1500000, 10.8830000
1717,Bothenheilingen,51.1830000, 10.6170000
1718,Gräfentonna,51.0920000, 10.7290000
1719,Gross Ballhausen,51.1560000, 10.8950000
1720,Grossvargula,51.1170000, 10.7830000
1721,Mittelsömmern,51.2000000, 10.8170000
1722,Nägelstedt,51.1100000, 10.7100000
1723,Neunheilingen,51.2000000, 10.6670000
1724,Oesterbehringen,51.0230000, 10.5290000
1725,Ufhoven,51.1010000, 10.6280000
1726,Weberstedt,51.1000000, 10.5000000
1727,Felchta,51.1920000, 10.4430000
1728,Grabe,51.2170000, 10.5500000
1729,Grossengottern,51.1500000, 10.5830000
1730,Höngeda,51.1820000, 10.5040000
1731,Horsmar,51.2800000, 10.4070000
1732,Kammerforst,51.1220000, 10.4230000
1733,Körner,51.2330000, 10.6000000
1734,Marolterode,51.2330000, 10.6830000
1735,Mehrstedt,51.2700000, 10.6660000
1736,Mühlhausen/Thüringen,51.2090000, 10.4530000
1737,Niederdorla,51.1600000, 10.4480000
1738,Seebach,51.1650000, 10.5140000
1739,Windeberg,51.2730000, 10.5120000
1740,Bleicherode,51.4400000, 10.5720000
1741,Bachra,51.1980000, 11.3600000
1742,Beichlingen,51.2330000, 11.2500000
1743,Burgwenden,51.2270000, 11.2970000
1744,Eckstedt,51.0710000, 11.1460000
1745,Frohndorf,51.1620000, 11.1870000
1746,Griefstedt,51.2300000, 11.1290000
1747,Hardisleben,51.1540000, 11.4240000
1748,Kleinbrembach,51.1330000, 11.2670000
1749,Kölleda,51.1870000, 11.2450000
1750,Leubingen,51.2010000, 11.1540000
1751,Olbersleben,51.1500000, 11.3330000
1752,Schillingstedt/Sömmerda,51.2330000, 11.2000000
1753,Sömmerda,51.1590000, 11.1150000
1754,Weissensee,51.2000000, 11.0690000
1755,Bebra,51.3500000, 10.8330000
1756,Geschling,51.3480000, 10.9300000
1757,Grossenehrich,51.2480000, 10.8350000
1758,Holzthaleben,51.3450000, 10.5900000
1759,Kleinbrüchter,51.3110000, 10.6450000
1760,Oberbösa,51.2830000, 11.0330000
1761,Rockstedt,51.2850000, 10.7620000
1762,Sondershausen,51.3700000, 10.8700000
1763,Gelmeroda,50.9510000, 11.3010000
1764,Hochdorf,50.8280000, 11.3240000
1765,Kleinschwabhausen,50.9320000, 11.4610000
1766,Ottstedt,51.0170000, 11.2140000
1767,Weimar,50.9800000, 11.3290000
1768,Buhla,51.4330000, 10.4330000
1769,Grossbodungen,51.4760000, 10.4810000
1770,Haynrode,51.4330000, 10.4830000
1771,Kirchohmfeld,51.4430000, 10.3590000
1772,Teistungen,51.4670000, 10.2670000
1773,Erfurt (Innenstadt),50.9790000, 11.0330000
1774,Erfurt-Bischleben,50.9360000, 10.9850000
1775,Erfurt-Gispersleben,51.0170000, 10.9930000
1776,Meuselwitz,51.0430000, 12.2990000
1777,Pölzig,50.9500000, 12.2000000
1778,Cossengrün,50.5820000, 12.1480000
1779,Grosseutersdorf,50.7830000, 11.5670000
1780,Hirschroda,51.0220000, 11.6560000
1781,Kahla,50.8070000, 11.5850000
1782,Lützeroda,50.9600000, 11.5530000
1783,Maua,50.8690000, 11.6000000
1784,Harra,50.4170000, 11.6830000
1785,Gräfendorf-Dobian,50.6530000, 11.5210000
1786,Köstitz,50.7000000, 11.2830000
1787,Oelsen,50.6560000, 11.5080000
1788,Ranis,50.6610000, 11.5690000
1789,Remda,50.7590000, 11.2270000
1790,Alter (Goßwitz),50.6350000, 11.4770000
1791,Kaulsdorf,50.6330000, 11.4330000
1792,Obernitz,50.6280000, 11.3830000
1793,Saalfeld,50.6480000, 11.3650000
1794,Hermsdorf,50.8970000, 11.8550000
1795,Gera,50.8800000, 12.0820000
1796,Gera-Milbitz,50.9030000, 12.0550000
1797,Jena,50.9290000, 11.5900000
1798,Jena-Lobeda,50.8960000, 11.6020000
1799,Jena-Zwätzen,50.9590000, 11.6170000
1800,Bad Salzungen,50.8130000, 10.2360000
1801,Stadtlengsfeld,50.7830000, 10.1290000
1802,Steinbach/Thüringen,50.8330000, 10.3640000
1803,Dingsleben,50.4330000, 10.6000000
1804,Gleicherwiesen,50.3630000, 10.6330000
1805,Harras/Eisfeld,50.4110000, 10.8590000
1806,Heldburg,50.2790000, 10.7240000
1807,Henfstädt,50.5160000, 10.5870000
1808,Hildburghausen,50.4260000, 10.7320000
1809,Lindenau/Thüringen,50.2530000, 10.7550000
1810,Poppenhausen,50.2360000, 10.7180000
1811,Bauerbach,50.4990000, 10.3910000
1812,Dreissigacker,50.5590000, 10.3880000
1813,Geba,50.5800000, 10.2610000
1814,Haina,50.4170000, 10.5420000
1815,Jüchsen,50.4800000, 10.5020000
1816,Kaltensundheim,50.6170000, 10.1670000
1817,Meiningen,50.5680000, 10.4150000
1818,Milz,50.3780000, 10.5380000
1819,Römhild,50.3960000, 10.5390000
1820,Sülzdorf,50.4110000, 10.4910000
1821,Schalkau,50.3950000, 11.0070000
1822,Sonneberg,50.3590000, 11.1750000
1823,Theuern,50.4240000, 11.0340000
1824,Benshausen,50.6500000, 10.6000000
1825,Kühndorf,50.6170000, 10.4830000
1826,Zella-Mehlis,50.6560000, 10.6600000
1827,Suhl,50.6090000, 10.6940000
1828,Gladenbach,50.7684700, 8.5808500
1829,Dillenburg,50.7411400, 8.2869900
1830,Herborn,50.6813500, 8.3036900
1831,Merkenbach,50.6562600, 8.2951300
1832,Bad Orb,50.2278800, 9.3478200
1833,Gelnhausen,50.2016400, 9.1874200
1834,Kassel (Dorf),50.2067900, 9.2776100
1835,Wirtheim,50.2228300, 9.2621600
1836,Langenselbold,50.1765700, 9.0400300
1837,Dauborn,50.3281600, 8.1764000
1838,Dornburg,50.5166700, 8.0166700
1839,Elz,50.4166700, 8.0333300
1840,Frickhofen,50.5052000, 8.0261000
1841,Kirberg,50.3088100, 8.1588300
1842,Limburg,50.3836000, 8.0503000
1843,Niederbrechen,50.3646800, 8.1651200
1844,Oberzeuzheim,50.4749900, 8.0620100
1845,Staffel,50.3976400, 8.0366500
1846,Runkel,50.4057400, 8.1545700
1847,Villmar,50.3928700, 8.1931000
1848,Weilburg,50.4843800, 8.2624900
1849,Kleinrechtenbach,50.5166700, 8.5833300
1850,Wetzlar,50.5610900, 8.5049500
1851,Königsberg,50.6416900, 8.5349600
1852,Wissmar,50.6373200, 8.6766400
1853,Leihgestern,50.5278300, 8.6768000
1854,Gießen,50.5872700, 8.6755400
1855,Grünberg,50.5940300, 8.9586600
1856,Heuchelheim,50.4955700, 8.0574500
1857,Nieder-Bessingen,50.5388300, 8.8841500
1858,Fraurombach,50.6742300, 9.6118300
1859,Niddawitzhausen,51.1782900, 9.9842800
1860,Schwebda,51.1964600, 10.1042700
1861,Vockerode,51.2095300, 9.9047700
1862,Berghofen,51.0046800, 8.6722500
1863,Dissen,51.1947500, 9.4059700
1864,Geismar (Schwalm-Eder-Kreis),51.1385500, 9.2475300
1865,Gombeth,51.0643900, 9.2910000
1866,Gudensberg,51.1770600, 9.3674800
1867,Maden,51.1645200, 9.3749400
1868,Fulda,50.5516200, 9.6751800
1869,Hattenhof,50.4676100, 9.6746600
1870,Mosbach,50.4433500, 9.9479500
1871,Seiferts,50.5260900, 10.0148100
1872,Bad Hersfeld,50.8719700, 9.7089100
1873,Philippsthal,50.8394800, 10.0090600
1874,Calden,51.4094300, 9.4018900
1875,Hofgeismar,51.4960700, 9.3850000
1876,Karlshafen,51.6000000, 9.5000000
1877,Langenthal,51.6091200, 9.3672200
1878,Grossenritte,51.2474400, 9.3878100
1879,Niederkaufungen,51.2842900, 9.6044700
1880,Wilhelmshausen,51.4057600, 9.5801500
1881,Amöneburg,50.7959500, 8.9233000
1882,Großseelheim,50.8173000, 8.8628200
1883,Kirchhain,50.8272000, 8.9280600
1884,Marburg,50.8090400, 8.7706900
1885,Niederklein,50.7940000, 8.9969400
1886,Schweinsberg,50.7688600, 8.9641700
1887,Wehrda,50.8381400, 8.7556000
1888,Gensungen,51.1297100, 9.4406900
1891,Raguth (Lkr. Ludwigslust-Parchim),53.5686600, 11.0522500
1892,Zettemin (Lkr. Mecklenburgische Seenplatte),53.6474000, 12.8333000
1893,Wodarg (Lkr. Mecklenburgische Seenplatte),53.7433300, 13.3514800
1894,Wismar (Hansestadt),53.9000000, 11.4666700
1896,Babke (Lkr. Mecklenburgische Seenplatte),53.3611000, 12.8886800
1897,Steinhausen (Lkr. Nordwestmecklenburg),53.9444100, 11.6054000
1898,Brunn (Lkr. Mecklenburgische Seenplatte),53.6667000, 13.3667000
1899,Oberhof (Lkr. Nordwestmecklenburg),53.9464700, 11.2257500
1900,Blengow (Lkr. Rostock),54.0931500, 11.6450400
1901,Beseritz (Lkr. Mecklenburgische Seenplatte),53.7000000, 13.4500000
1902,Bibow-Hasenwinkel (Lkr. Nordwestmecklenburg),53.7931900, 11.6320700
1903,Bohlendorf (Lkr. Vorpommern-Rügen),54.5985100, 13.2966000
1904,Bredenfelde (Lkr. Mecklenburgische Seenplatte),53.6000000, 12.9500000
1905,Bürgerhof-Leisterförde (Lkr. Ludwigslust-Parchim),53.4722100, 10.7353600
1906,Demen (Lkr. Ludwigslust-Parchim),53.6333000, 11.7667000
1907,Demzin (Lkr. Mecklenburgische Seenplatte),53.6674200, 12.7892700
1908,Dönkendorf (Lkr. Nordwestmecklenburg),53.9552800, 11.0363800
1909,Ganzkow (Lkr. Mecklenburgische Seenplatte),53.6628900, 13.3328000
1910,Glasow (Lkr. Mecklenburgische Seenplatte),53.9058600, 12.8005300
1911,Grevesmühlen (Lkr. Nordwestmecklenburg),53.8498000, 11.1740000
1912,Grischow (Lkr. Mecklenburgische Seenplatte),53.6963200, 13.3392500
1913,Ilow (Lkr. Nordwestmecklenburg),53.9500000, 11.6000000
1914,Kadow (Lkr. Ludwigslust-Parchim),53.5833000, 11.9333000
1915,Kieshof (Hansestadt Greifswald),54.1262400, 13.3331100
1916,Klempenow (Lkr. Mecklenburgische Seenplatte),53.7931500, 13.3118200
1917,Langwitz (Lkr. Mecklenburgische Seenplatte),53.6552700, 12.7050900
1918,Laschendorf (Lkr. Mecklenburgische Seenplatte),53.4815100, 12.4686200
1919,Morgenitz (Lkr. Vorpommern-Greifswald),53.9249700, 13.9706400
1920,Neubauhof/Dargun (Lkr. Mecklenburgische Seenplatte),53.9009900, 12.8501300
1921,Neuendorf (Lkr. Nordwestmecklenburg),53.9313000, 11.6191900
1922,Neukloster (Lkr. Nordwestmecklenburg),53.8676000, 11.6800000
1923,Niepars (Lkr. Vorpommern-Rügen),54.3167000, 12.9333000
1924,Papendorf (Lkr. Vorpommern-Greifswald),53.5000000, 13.9500000
1925,Rehna,53.7787700, 11.0492900
1926,Rottmannshagen (Lkr. Mecklenburgische Seenplatte),53.6512400, 12.8591100
1927,Schwarzenhof (Lkr. Mecklenburgische Seenplatte),53.4634800, 12.7983800
1929,Sternberg (Lkr. Ludwigslust-Parchim),53.7096000, 11.8119000
1930,Usadel (Lkr. Mecklenburgische Seenplatte),53.4435700, 13.1813200
1931,Wakenstädt (Lkr. Nordwestmecklenburg),53.7000000, 11.1167000
1932,Warin (Lkr. Nordwestmecklenburg),53.8002600, 11.7050400
1933,Weltzin (Lkr. Mecklenburgische Seenplatte),53.7556000, 13.2827500
1934,Richtenberg (Lkr. Vorpommern-Rügen),54.2021000, 12.8978000
1935,Groß Strömkendorf (Lkr. Nordwestmecklenburg),53.9833000, 11.5333000
1936,Grundshagen (Lkr. Nordwestmecklenburg),53.9667000, 11.1667000
1937,Osterholz,53.2269800, 8.7952800
1938,Bellahn,53.0675600, 10.9510000
1939,Göhrde,53.1500000, 10.8833300
1940,Offleben,52.1388600, 11.0392000
1941,Duderstadt,51.5131200, 10.2595100
1943,Bothkamp (Lkr. Plön),54.2032000, 10.1340000
1945,St. Pauli,53.5570000, 9.9640000
1946,Berlin-Blankenburg,52.5929300, 13.4551600
1947,Liebersee (Lkr. Nordsachsen),51.4642300, 13.1660900
1948,Kirchhuchting,53.0493700, 8.7372200
1950,Schiffdorferdamm (Fpl. Bremerhaven 20),53.5502100, 8.5767300
1951,Thurow (Lkr. Vorpommern-Greifswald),53.9667000, 13.5500000
1952,"""Mecklenburg""",53.5000000, 12.0000000
1953,Sandersleben (Lkr. Mansfeld-Südharz),51.6774500, 11.5679500
1954,Ebersbach (Lkr. Meißen),51.2333000, 13.6500000
1955,Markranstädt,51.3015200, 12.2203500
1956,Eisdorf (Lkr. Leipzig),51.2251600, 12.2038400
1957,Großstorkwitz (Lkr. Leipzig),51.1889100, 12.2674000
1958,Kitzen (Lkr. Leipzig),51.2217200, 12.2234900
1959,Weideroda (Lkr. Leipzig),51.1795600, 12.2664600
1960,Wiederau (Lkr. Leipzig),51.1915100, 12.2852900
1961,Dinslaken,51.5622700, 6.7434000
1962,Hiesfeld,51.5636600, 6.7764500
1963,Bucholt und Welmen,51.6402000, 6.7233100
1964,Gemeinde Voerde,51.5970300, 6.6863000
1965,Spellen,51.6072600, 6.6207300
1966,Walsum,51.5342400, 6.7056100
1967,"Buchholz, Huckingen oder Wedau",51.3921000, 6.7938700
1968,Duissern,51.4363400, 6.7897700
1969,Hochfeld,51.4194300, 6.7546200
1970,Neuenkamp,51.4338200, 6.7278100
1971,Wedau,51.3921000, 6.7938700
1972,Duisburg (Umgegend),51.4324700, 6.7651600
1973,Bilk,51.2080600, 6.7766700
1974,Bilker Busch,51.2019400, 6.8530600
1975,"Derendorf, Golzheim, Stockum und Unterrath",51.2434000, 6.7720400
1976,Düsseltal,51.2408000, 6.8033000
1977,"Eller, Lierenfeld, Oberbilk",51.2092000, 6.8275000
1978,Flingern,51.2262600, 6.8102600
1979,Düsseldorf-Hafen,51.2195700, 6.7341000
1980,Hamm,51.2108400, 6.7405800
1981,Heerdt,51.2307500, 6.7232900
1982,Itter,51.1684200, 6.8192200
1983,Karlstadt,51.2227780, 6.7708330
1984,Lohausen,51.2795300, 6.7279500
1985,Oberkassel,51.2301100, 6.7469800
1986,Reisholz,51.1769600, 6.8593300
1987,Stockum,51.2584800, 6.7449200
1988,Hilden,51.1681800, 6.9309300
1989,Kettwig vor der Brücke,51.3604500, 6.9323000
1990,Lintorf,51.3368000, 6.8312200
1991,Mettmann,51.2504000, 6.9753600
1992,Schonnebeck,51.4771600, 7.0634000
1993,Steele,51.4529700, 7.0790700
1994,Überruhr,51.4166700, 7.0833300
1995,Vogelheim,51.4895600, 6.9809300
1996,Werden,51.3882900, 7.0030700
1997,Essen,51.4565700, 7.0122800
1998,Alkenrath,51.0392000, 7.0032000
1999,Rheindorf,51.0534400, 6.9502100
2000,Broich-Ost,51.4321800, 6.8796700
2001,Alt-Oberhausen,51.4703000, 6.8642000
2002,Oberhausen-Ostefeld,51.5058400, 6.8860200
2003,Oberhausen-Sterkrade,51.5175400, 6.8580000
2004,Jöckern,51.6973900, 6.4985200
2005,Mühlenfeld,51.6836400, 6.5075300
2006,Bislich,51.6793300, 6.4945100
2007,Gemeinde Damm,51.6837700, 6.8015200
2008,Gemeinde Elten Niederrhein,51.8717900, 6.1601800
2009,Hochelten,51.8655900, 6.1736600
2010,Emmerich,51.8393300, 6.2479200
2011,Flüren,51.6807700, 6.5693200
2012,Flürener Feld,51.6746100, 6.5525000
2013,Grietherbusch,51.8035300, 6.3513200
2014,Haffen,51.7364700, 6.4525000
2015,Mehr,51.7268200, 6.4760800
2016,Mehrhoog,51.7382600, 6.5116400
2017,Haldern,51.7736900, 6.4623800
2018,Hülshorst (Hülshorsterrott),51.7326200, 6.5903100
2019,Heeren-Herken,51.7833300, 6.4500000
2020,Hüthum,51.8478700, 6.2045600
2021,Isselburg,51.8323200, 6.4642800
2022,Klein-Netterden,51.8437400, 6.2877700
2023,Millingen,51.8075000, 6.3960200
2024,Rees,51.7626300, 6.3977800
2025,Schermbeck,51.6833300, 6.8666700
2026,Wesel,51.6669000, 6.6203700
2027,Bergisch Neukirchen,51.0766100, 7.0229700
2028,Leichlingen,51.1062800, 7.0187300
2029,Baumberg,51.1185000, 6.8911300
2030,Quettingen,51.0641000, 7.0418600
2031,Radevormwald,51.2021900, 7.3602700
2032,Wermelskirchen,51.1397000, 7.2158300
2033,Geiselbach,50.1166700, 9.2000000
2034,Aschach,50.2572100, 10.0657000
2035,Bad Kissingen,50.2022800, 10.0778400
2036,Hausen bei Bad Kissingen,50.2302500, 10.0723600
2037,Münnerstadt,50.2463600, 10.2018700
2038,Nüdlingen,50.2206300, 10.1229600
2039,Rannungen,50.1666700, 10.2166700
2040,Windheim,50.2658500, 10.1113100
2041,Wollbach bei Bad Kissingen,50.2737500, 10.0023200
2042,Brendlorenzen,50.3313100, 10.2115200
2043,Gössenheim,50.0166700, 9.7833300
2044,Frankenwinheim,49.8873300, 10.3143200
2045,Herlheim,49.9227300, 10.2870900
2046,Obervolkach,49.8731000, 10.2579300
2047,Traustadt,49.9400800, 10.4123300
2048,Fuchsstadt,50.1082500, 9.9337000
2049,Hammelburg,50.1163300, 9.8914300
2050,Karlstadt,49.9603400, 9.7723900
2051,Müdesheim,49.9680700, 9.9165000
2052,Großlangheim,49.7562000, 10.2406500
2053,Hüttenheim,49.6480700, 10.2578000
2054,Kitzingen,49.7397300, 10.1507200
2055,Aub,49.5526700, 10.0653000
2056,Gabolshausen,50.2715000, 10.5044700
2057,Ipthausen,50.2999100, 10.4833800
2058,Kleinbardorf,50.2753500, 10.4042200
2059,Königshofen,50.3008200, 10.4688700
2060,Merkershausen,50.2866100, 10.4447000
2061,Trappstadt,50.3188000, 10.5699500
2062,Marktheidenfeld,49.8454000, 9.6035900
2063,Stadtprozelten,49.7846600, 9.4118400
2064,Stockheim,50.4500000, 10.2833300
2065,Klotzenhof,49.7453700, 9.2444800
2066,Sommerhausen,49.7036100, 10.0260500
2067,Geldersheim,50.0428600, 10.1560900
2068,Grafenrheinfeld,50.0000000, 10.2000000
2069,Heidenfeld,49.9675100, 10.2079800
2070,Schweinfurt,50.0493700, 10.2217500
2071,Weyer,50.0221700, 10.3152100
2072,Estenfeld,49.8289600, 10.0058800
2073,Oberaltertheim,49.7277800, 9.7641700
2074,Roßbrunn,49.7958400, 9.7555400
2075,Thüngersheim,49.8783300, 9.8491700
2076,Würzburg,49.7939100, 9.9512100
2077,Bobstadt,49.4672500, 9.6740000
2078,Brehmen,49.5689000, 9.5561300
2079,Impfingen,49.6480600, 9.6594400
2080,Kembach,49.7444600, 9.6279600
2081,Messelhausen,49.5761100, 9.7886100
2082,Niklashasuen,49.7049800, 9.6170700
2083,Poppenhausen,49.6311100, 9.8269400
2084,Tauberbischofsheim,49.6247200, 9.6627800
2085,Unterschüpf,49.5131300, 9.6880500
2086,Unterwittighausen,49.6133300, 9.8388900
2087,Vilchband,49.5907900, 9.8242200
2088,Bad Mergentheim,49.4925000, 9.7736100
2089,Edelfingen,49.5125700, 9.7527300
2090,Finsterlohr,49.4342900, 10.0943700
2091,Löffelstelzen,49.5081400, 9.7899100
2092,Markelsheim,49.4733400, 9.8331200
2093,Neuses,49.5072200, 9.8534900
2094,Niederrimbach-Standorf,49.4746900, 9.9966100
2095,Niederstetten,49.4000000, 9.9194400
2096,Niederstetten-Sichertshausen,49.3763900, 9.9002800
2097,Schmerbach,49.4118100, 10.0689800
2098,Amlishagen,49.2641700, 9.9622200
2099,Billingsbach-Brüchlingen,49.2963000, 9.8648200
2100,Brettheim-Hilgartshausen,49.2675800, 10.0683800
2101,Crailsheim,49.1344400, 10.0719300
2102,Dünsbach,49.2128900, 9.8841300
2103,Ellrichshausen,49.1773200, 10.1441300
2104,Gaggstadt-Lobenhausen,49.1856600, 10.0033100
2105,Gaggstadt-Mistlau,49.1992600, 10.0060600
2106,Gammesfeld,49.3131000, 10.0942300
2107,Gerabronn,49.2517200, 9.9219000
2108,Bügenstegen,49.2391800, 9.9328400
2109,Kirchberg an der Jagst,49.2005600, 9.9822600
2110,Langenburg,49.2540100, 9.8567300
2111,Lendsiedel-Weckelweiher,49.2020100, 9.9644100
2112,Michelbach an der Heide,48.9707100, 9.9198600
2113,Oberspeltach,49.1050600, 9.9815400
2114,Rot am See,49.2500000, 10.0166700
2115,Wallhausen,49.2104200, 10.0621900
2116,Westgartshausen,49.1255700, 10.1234700
2117,Wiesenbach,49.2969000, 10.0360000
2118,Kupferzell,49.2277800, 9.6900000
2119,Waldenburg,49.1846800, 9.6399400
2120,Wohlmuthausen-Metzdorf,49.2619400, 9.5785900
2121,Dörzbach,49.3834600, 9.7071500
2122,Eberstal,49.3420200, 9.6400100
2123,Hollenbach,49.3752800, 9.8058300
2124,Künzelsau,49.2818000, 9.6835200
2125,Laßbach,49.2648900, 9.8101700
2126,Döttingen,49.2213300, 9.7720000
2127,Ilshofen,49.1701500, 9.9182500
2128,Rieden,49.0653300, 9.7064300
2129,Schwäbisch Hall,49.1112700, 9.7390800
2130,Sulzdorf,49.1031900, 9.8395900
2131,Gaugshausen,49.1440800, 9.9235100
2132,Untermünkheim,49.1525500, 9.7338400
2133,Übrigshausen,49.1755800, 9.7183900
2134,Vellberg,49.0843000, 9.8791400
2135,Königshofen (Baden Württemberg),49.5500000, 9.7500000
2136,Colmberg,49.3548000, 10.4115700
2137,Oberdachstetten,49.4166700, 10.4333300
2138,Hellmitzheim,49.6690700, 10.3256000
2139,Ottersdorf,49.2934500, 11.0355100
2140,Schwabach,49.3304700, 11.0234600
2141,Geslau,49.3666700, 10.3000000
2142,Steinach an der Ens,49.4520500, 10.2626300
2143,Tennenlohe,49.2886900, 11.0377400
2144,Neunkirchen am Sand,49.5246400, 11.3195500
2145,Pirkach,49.5352900, 10.7946400
2146,Nürnberg,49.4542100, 11.0775200
2147,Langenzenn,49.4946300, 10.7923000
2148,Hilpoltstein,49.1904700, 11.1906000
2149,Neunburg vorm Wald,49.3478200, 12.3862100
2150,Parkstein,49.7292100, 12.0675500
2151,Weidenwang,49.1505000, 11.3938500
2152,Burglengenfeld,49.2037900, 12.0445200
2153,Kallmünz,49.1609400, 11.9605100
2154,Naabeck,49.2939600, 12.0664400
2155,Sinzenhof,49.2639400, 11.9478900
2156,Runding,49.2151300, 12.7620800
2157,Schlammering,49.2532000, 12.7140800
2158,Labersricht,49.2978100, 11.4898100
2159,Lauterhofen,49.3684000, 11.6029400
2160,Pilsach,49.3213700, 11.5031100
2161,Pölling,49.2927800, 11.4182300
2162,Sulzbürg,49.1799600, 11.4135900
2163,Wolfstein,49.2937800, 11.4923000
2164,Deusmauer,49.2536900, 11.6223300
2165,Mühlbach,49.0214400, 11.6171800
2166,Wildenstein,49.0402300, 11.6150400
2167,Bamberg,49.8987300, 10.9006700
2168,Hallstadt,49.9290100, 10.8753900
2169,Scheßlitz,49.9756800, 11.0329900
2170,Trabelsdorf,49.8961100, 10.7258100
2171,Viereth,49.9236700, 10.7773400
2172,Unterpreuschwitz,49.9542600, 11.5282600
2173,Coburg,50.2593700, 10.9638400
2174,Mirsdorf,50.3514900, 10.9047300
2175,Oettinghausen,50.3518900, 10.8444600
2176,Unterlauter,50.2989300, 10.9776100
2177,Ebermannstadt,49.7815400, 11.1816800
2178,Hollfeld,49.9379300, 11.2915300
2179,Burk,51.1994100, 14.4613600
2180,Eggolsheim,49.7696100, 11.0570100
2181,Forchheim,49.7175400, 11.0587700
